studyLocusId,studyId,absEstimatedBeta,year,nSamples
78adb8ae3200a5b2992bb8561be41354,GCST90044349,0.08409454716614596,2021,455303
36b968ea2fde0b3bcea36440135ff18d,FINNGEN_R12_RHEUMA_SEROPOS_WIDE,0.09214948737757787,2024,500343
1244fb123a3e39529f5a866211dcaca8,FINNGEN_R12_I9_MI_STRICT,0.10279845045750154,2024,447837
7e18a56e71d08c7aed402e0eb7d7b2d9,GCST90475657,0.0744716139777676,2024,115705
5952144738b78c32202f928d870a9d82,GCST90018827,0.04701478454335898,2021,525237
efe2ed905280ff65c77d1a05f08fa006,GCST008295,0.042729578841047854,2019,487823
f155661a8ede97914e5f283a3d121ef9,GCST90162626,0.05097309690533085,2022,1665481
f269ed08100dc07e3883da7ebb8e5add,GCST90475946,0.09619633566948056,2024,447859
1d788424381fdaeb6691192eaf288db1,GCST005591,0.14741396541049812,2018,33870
2a2c5724d340cc1dd4b3d521800c5a23,GCST005195,0.028683384130988848,2017,547261
ac46b77b8700ec38a1704997be3dd6fb,GCST90399673,0.1552231927136694,2022,1455875
0a1255752660fe10bc023fd7e54d6f7c,GCST90044351,0.03239273233829981,2021,455303
4b82b5ba1ab720c495789f1f3d4a4cbf,GCST90270931,0.047761709785375396,2023,895890
4cf8ea4000f64b58afc805cddc4cbd20,FINNGEN_R12_I9_MI_STRICT,0.23946390462093076,2024,447837
2d2c1220770dbb028469ebbc3f985075,FINNGEN_R12_I9_THAORTANEUR,0.1325164111848439,2024,468214
e32dd15140ac1b835698de63db37c8c8,GCST90476112,0.3089244392908959,2024,119579
bdb7b863eabf5a5ab4190da0ffc25167,FINNGEN_R12_N14_FEMGENPROL,0.06813643811595037,2024,153234
fec7fdc20fc0844d6eee443fac68d338,FINNGEN_R12_H8_NONSUPPNAS,0.07596612928915523,2024,477297
3568ebeee703101ee0cb3fdc04c363d8,GCST005554,0.3787493873563959,2018,5850
ebd32001cdda118c1dccb85158a3eb03,GCST90018695,0.11197555410597289,2021,165047
7e36cfc99851023f95ae98517716d519,GCST90432063,0.031745596062052434,2024,923205
68461b725dd9cd6827bf3b5b09072a4f,GCST90566804,0.039100095357915095,2025,866417
d2aeb704c8af212159db3850a3c4b457,GCST006414,0.04834325930830468,2018,1030836
1b7c6bb1267a52f877132df2846c6cda,GCST90480076,0.039436027795898505,2024,560675
b6c1a34b4bdc77e35b2fcc029b60df73,GCST90503210,0.04200617276779403,2025,589624
c5519aeccbc9afe0cef1a25ffa6b8731,GCST90428118,0.15456200589523855,2024,315260
f1c070c1776dab42aa724944dc872bed,FINNGEN_R12_M13_DORSOPATHY,0.024472604453364428,2024,500348
859aba905e12f68ae4b163260c195067,FINNGEN_R12_ASTHMA_NAS,0.07711537111876104,2024,301060
3c71be8aacb7e02dfa2b7613cfc7256c,FINNGEN_R12_D3_SARCOIDOSIS,0.4670746538867203,2024,497722
8b2be3de53234e7c733807088cc01449,GCST90480151,0.07121742513970845,2024,616393
b29c166d09b56f9c65f129da69ded2c9,GCST009325,0.054442711094758144,2019,482730
39ed3185f820444e8ce0d2935b2f0b72,GCST90479695,0.03333137944908625,2024,404034
c2198c96b67af77adb65892cc1a37adf,GCST90566795,0.018530996819548118,2025,1962069
028582c0a22c3ec265f449312d731f25,GCST006414,0.07262035552889991,2018,1030836
a7239b1d0b64418d0cfd998077a1e1f1,GCST011957,0.16876668491743746,2020,208253
e627356c8fdcf08ff1d8f6f36925f0d5,GCST90162544,0.11354608457428149,2022,1241207
0b97f01ede542c1b466654620a0dcc4f,GCST010723,0.11881218867957806,2020,105248
66f82e007bbcae297e5c40e3e9a4588d,GCST006670,0.16375921359286721,2013,28868
322e7425bc20408bb1d4c0e7c5e6aaf4,GCST90455676,0.0505256896606048,2024,2206883
e447ac5766ea9617f336aab37af7a8fd,GCST90480985,0.062277290542830814,2024,623093
f470391a6df54009660b847fc54aad91,GCST90310210,0.061707333128509075,2023,379422
cf85454fc262a0fb7e35e4d4979e6a3d,GCST90310210,0.11958164414756348,2023,379422
99427e54c31a1fa47aa21d606d3d6880,GCST006409,0.044318710499672294,2018,212120
42c27757d095fdfef5c7f3b9f03c3c94,GCST90034526,0.048955329961513375,2021,368576
fde5170fbc805fa4f3985411b37121a9,GCST010859,0.04378865330637236,2020,709111
55e7dce45386984947c4a18d60ca6f92,FINNGEN_R12_T2D_WIDE,0.04760251186611513,2024,460679
f85af88a45dace251071e841f81ae73b,GCST006898,0.24437452007209748,2018,53323
bb0e34ed290bbf276c014fd89cfca923,GCST90044351,0.040424855487824776,2021,455303
9466636a8e72f69e3793a0e485c3da64,GCST009874,0.23846242825051406,2018,33797
61555eab9e5a54062ea61b23235ef3f0,GCST90503108,0.18393862568986774,2025,658426
67aed24634e889b73ea90997b3d3e52c,GCST003622,0.2181664967870445,2016,16052
d1eb163555f0d23d46be4e9b4a3696ab,GCST90436574,0.11161404738788523,2018,403137
9417848618e3fa6489c90500694f1225,FINNGEN_R12_H7_IRIDOCYCLITIS,0.15059498143421657,2024,483053
20a38b9d2663a5da3e9af73c41136d91,GCST90480206,0.11423212124187491,2024,618415
56ee1a594d2cfb787bf604c95f67a467,GCST90480116,0.026590714372627812,2024,572174
4c8d4093e393088c61dd5e542a832649,GCST90044363,0.06253897163068162,2021,455449
cca791a9398535559d1d3cc85ad58468,FINNGEN_R12_I9_CORATHER,0.06926158651719583,2024,479478
ceee3711ef20c260e8a679d23ba414a3,GCST90271608,0.08203193803128389,2023,82482
5bf196715557b9df1889362295e2960d,GCST90320057,0.045093036728945386,2024,769475
2d5a749ae59bb64c5821cf83de071844,GCST90014033,0.021671459018479212,2021,944133
43d4069eef80fd015de6db9b1f280656,FINNGEN_R12_I9_HYPTENS,0.03544900310061949,2024,500264
a6a267d4eec0fcd3d06e882f591db8e7,GCST90566798,0.029630477240258555,2025,1152707
0af130558e7e0a99b5685509249a976e,GCST90435600,0.08100209173690745,2018,401447
d2273ba861ed83fbdf8d88a67a25a1d7,GCST90270934,0.07279920284855307,2023,1779771
0d5ca14b8520df8f785582acaf793361,GCST012089,0.07441043580202647,2021,77096
0067be5ba8fc550d4c9f68bd6940c256,GCST001937,0.48578314926101523,2013,22627
89163ed5ab7124b8f3d4c4eb9e5be8e2,GCST90480330,0.03988386247133648,2024,560597
c6dd6bba205eeebad27e4dae8b930af0,GCST007995,0.11975423104974925,2019,327670
35c888b9d1e793a8bcc56a1d381aff81,GCST000024,0.4159700079249616,2007,2335
1aa2052cd5e0d73f0c626ce46fd6520c,FINNGEN_R12_I9_HYPTENSESS,0.1023254897111699,2024,478149
f63ee616735b72061a82beeb1ae5f6a2,GCST90129448,0.04379279515615634,2023,413319
48cdbae0d09f898c4b058e9492475bbe,GCST90292538,0.049326924840995996,2023,398668
d81f173f03eeaf0796ca0cc0c81c9e49,GCST90432149,0.03599514195695813,2023,329707
44e536ea7be682c95970dbbde6ba1a45,GCST005839,0.03190060659123857,2018,480359
ee438c47cb2bae1e5c315ba52124d79d,GCST010557,0.03456061028198998,2020,1407282
85f9c81006c3ab94b51b74407564d3e1,FINNGEN_R12_J10_ASTHMACOPDKELA,0.03961256977396051,2024,468387
83eaff8c9efaeb95bb649b4350246049,FINNGEN_R12_I9_ANGINA,0.07243704852828121,2024,460759
f8c8697f138f298fd3222d288eafc3fe,GCST90134597,0.09373568568480703,2022,2861299
e2145d22ac806575a7ad793141f86910,GCST006048,0.09339228092849705,2014,55089
95c32f100627b5dc41ee25f7a074754d,FINNGEN_R12_H7_RETINAHAEMORR,0.37468811985410627,2024,456265
741932747024f925203490d5e0e4112f,GCST90479955,0.027756142042744594,2024,575115
c35646f05ba23b22d3977a7da332f89e,GCST90132906,0.11825799349130423,2022,595246
8c419cec903d4950d27c662560b34805,GCST90566795,0.015064090097435139,2025,1962069
ea3392603d2c461e11979faca3976dd5,GCST90042882,0.1468627483233491,2021,437767
a253e978ccc88afe7ed6ebc1e070f2ec,GCST011096,0.14576153271304257,2021,25268
436c6d1d99a062b8d3231f92b3931820,GCST90013534,0.06861534194209584,2020,311292
1d14cf00b8738b4f03b513afdc1ac872,GCST90451691,0.13426245868958045,2024,1266780
d3e74f2c6e7864884cdb44232e2de1eb,GCST90566798,0.07497059581573443,2025,1152707
3856841c775661e8c52600b33f9cd3a1,GCST001725,0.10923876323751358,2012,34366
894c6a69ece24249d9a52d308ea58d46,FINNGEN_R12_C3_PROSTATE_EXALLC,0.07614247078060922,2024,177039
3028d5d44c80be29023462d1fdfe7d40,GCST90239706,0.023321570615584052,2021,833555
292b83e746a0ad478b57af37acbf1f35,GCST010479,0.035797151560455986,2020,392241
9dd5784e0ed57c3bce610120928af61b,GCST000446,0.25794213883622374,2009,36137
8e30bdeabe939d81c876528fa3b3cc31,GCST90480102,0.05430888534863645,2024,578145
3f5a3b8f2b1da9113670d0bb3a3bd2b6,GCST90308590,0.05088910083882403,2023,2525730
923ef015ca93dec4f9ca0fe900c5a256,FINNGEN_R12_FG_CVD,0.032546713060680264,2024,500348
b13003e92c76e5c82dfd0a38248a5db9,FINNGEN_R12_K11_DIVERTIC,0.0770168055719894,2024,437863
1df1ed71b84a4c08ad86267d09be609e,FINNGEN_R12_C3_THYROID_PAPILLARY_ADENO_EXALLC,0.16148947527127594,2024,381149
fb4e9e858f579c792aa729908e11e257,GCST90399744,0.7426758196869796,2022,915868
e8c2a5861db48894786e8e44e865e3ad,GCST90044351,0.03261584912584764,2021,455303
14a3e92847c9fdce7af9dad7fcfc0679,GCST009717,0.04237258415602731,2019,323807
623f895f05767b4abb6fb7d4c1a33f33,FINNGEN_R12_J10_NASALPOLYP,0.16238026116964652,2024,380016
4792780fd2cf2d2dae0139f985c28bcf,GCST90328132,0.08213947425264238,2024,802297
676bbbb56cac2acf14efdfbd3c7b0c4f,GCST90018847,0.1571124360333887,2021,634085
4b11802adbc7074c0c4481257c2751be,GCST90436065,0.04314288837136583,2018,408343
5fa5312725e863db2bd375f3c419abc7,GCST90014325,0.0417500622899193,2021,408422
88e4795927b1452e141a4c67bc217bf3,GCST90435754,0.272194380106625,2018,408878
a36d1dbd669c105fb872578a702a34f6,GCST90480067,0.0420899919193766,2024,612895
4fd319c3fefeb6bc2a47b13f801a62eb,FINNGEN_R12_E4_PCOS_CONCORTIUM,0.04334193235719023,2024,282064
4dc2ee57161f8044e6509145557d720d,GCST90018795,0.038205120020008594,2021,625448
9a193c793449e01f0beadc47be41153d,FINNGEN_R12_J10_CHRONTONSADEN,0.04476619398954651,2024,431220
2ae5358ba8973051e800e072b22cff6f,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.07506994361802624,2024,417391
eed19e4294d07e69381d2ce09a0714d6,GCST90018796,0.04716616909631298,2021,589441
e76d4952b5c260d71229115638a1b7b3,FINNGEN_R12_I9_CHD,0.07285282124478426,2024,500348
59fedb0c189d78e9de578177b19baaf2,GCST90492734,0.02269031670291054,2024,2535601
2f2f4c7c65633d4fd9846e980d0b8b50,GCST90310210,0.05149005332046012,2023,379422
25f9599346d678f8a5e0f4c7fa09e270,GCST009600,0.020587175579869096,2019,727036
660c4f286c33a0dd50f7e1ee60bad052,GCST90480159,0.1471673121563492,2024,613537
1116684d7121ae31be67185ca1cc34c9,FINNGEN_R12_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC,0.08774931284419395,2024,405271
d4df2ac3e3bc62483b40c79b898b19bc,GCST001628,0.681667307685058,2012,2383
d8a8208b45de2833e4ecac78edb2083d,FINNGEN_R12_J10_ASTHMA_EXMORE,0.03853727465447832,2024,318939
c1ce7e0d4aceec03c44dd5a272507392,GCST90281113,0.030458595391629057,2023,1081779
418602365c3a017cb79677914038e833,GCST90034527,0.0777452510791736,2021,303782
4f94892e093d24eea65f7f7d20b92206,GCST90270935,0.08394831009083395,2023,2974917
5ad2b9454d19f4aa18008389d0de33cb,GCST90455676,0.0274011663769942,2024,2206883
9a6df8d1183b1e9df930a7b987bec711,FINNGEN_R12_N14_HYPERTROPHYBREAST,0.32510196729957497,2024,265780
40626dec4ba15b040cb59675d801a9c1,GCST90043616,0.478033603577332,2021,207036
46e6244de2020dc574763570d993120a,GCST90018587,0.13225035768065277,2021,166670
bb54f12b038c624a72549b5842b86da1,FINNGEN_R12_I9_CHD,0.049003004024794336,2024,500348
3d464420c0dd128ed40b3780af7ca5d7,FINNGEN_R12_K11_DIVERTIC,0.0706792450321094,2024,437863
dfe64e51c84c47855d71dc7c26886e1b,GCST009337,0.054525201726034776,2019,135236
5e4d02923682462845251c698c43933e,FINNGEN_R12_J10_NASALPOLYP,0.16995105446585076,2024,380016
3275d367771a3764be4d535e07106b07,GCST011389,0.3639319757344575,2020,40555
d013d42d31fddde72aa22db5b6f05c22,GCST90435268,0.07758000223460487,2024,839703
5579c9452fa4e44d03a481ace7f79cf1,GCST011426,0.6156805844927131,2020,2093
2dc126295cc2a49859b669ee77a17d3c,FINNGEN_R12_I9_PHLETHROM,0.25572824347643097,2024,441973
12656a7f9b0eb0f3283dc0daf3635b4d,GCST90479618,0.058031505614272894,2024,404034
9b69066c5f32aa20b713413a34fa6e44,FINNGEN_R12_I9_AF_REIMB,0.04446826271128739,2024,293061
716089bbcadd677588290a1ed6cc8fa7,GCST90018799,0.16076258907859714,2021,337280
f3d342fbe1ba4f1ce11a0dff251116bf,GCST90436178,0.09880055385983978,2018,381289
a00e5da78697f4682a98b8d238430436,GCST90492734,0.04301080459435027,2024,2535601
834d2496d0f3fe9cd77eeb2029329401,GCST90480138,0.2792932727582322,2024,628059
54c47db17ba11b97963efec5d7084724,FINNGEN_R12_H7_GLAUCOMA_NTG,0.438215276415332,2024,476695
dc940ac0bc575db32805f00d611932f2,GCST90077646,0.03469172862223488,2021,329050
4d09523ce3dd1d7b4204e93017ce06a3,GCST90446794,0.05197125681063481,2023,375508
c72f2ce42fb05d9e7477e02bb594c339,FINNGEN_R12_J10_ASTHMACOPDKELA,0.048885747878369905,2024,468387
1b500f775b5a3a2ec55553271a4a9024,GCST90475489,0.21618481632136402,2024,315668
b9a053dc89e7c011e5d484ba8ce92b3b,GCST90503210,0.045300090352874064,2025,589624
23e3bf670f61a2539521c6f266dc89a6,GCST90102597,0.20108500987926334,2022,48428
ad181750da31556c94880dcdba4be4c2,GCST90446533,0.21826621234703208,2023,459138
a526993d5dac1b542b54c12dc11fd7ac,GCST012182,0.05373143860953738,2021,451469
3324f1c2e188d5f088cd18f06fa40451,GCST008916,0.06350919119809578,2019,394283
8765d9f3775d5b92eea57cb371f82507,FINNGEN_R12_I9_CVD_HARD,0.11095604724337958,2024,500348
40f72682c6f136805d8db417e7248569,GCST006414,0.05236147393958238,2018,1030836
af7eec19cc418719ab4c3ae1a93475b0,GCST90399687,0.04483312462143276,2022,1800785
d040c09e7f43466ab94dd6ab5492bc5d,GCST90428117,0.10674655720467535,2024,151994
4b58aee62bdf72cef053db3b29b25e21,GCST90435755,0.29629694256929673,2018,406276
4197542c0dcd6e42f8c6b5d6941c225f,FINNGEN_R12_I9_VARICVE,0.07728512539834381,2024,470690
179d8ee6eff75b5f11bd41171190157f,FINNGEN_R12_M13_ARTHROSIS_INCLAVO,0.031993016382847204,2024,500348
a98ea706e4854ad0d6068c293a6c255d,FINNGEN_R12_RX_STATIN,0.0602168954936089,2024,500348
00395eca0e3d7e0f1ad7e5010ecd38bb,FINNGEN_R12_M13_SPONDYLOPATHY,0.044778566536305686,2024,405689
9e19c6a4a4117b8616ec1ad207ed682b,GCST90399737,0.14052391349568938,2022,1620354
457b6ad26ca52f8afb501bf3eeaee9e4,FINNGEN_R12_M13_DORSOPATHY,0.039640370375768084,2024,500348
86244fb679a3eb75fe1341f3899552e8,GCST90435594,0.17803634834281062,2018,408823
c500d1a926827b0efbc2ff556e6602ab,FINNGEN_R12_M13_ARTHROSIS_KNEE,0.052545055573111586,2024,376471
6eb63e697ea814e67c1277debfea29bb,GCST90104545,0.052508263750030676,2022,256274
faaa3a63295abecd7c79f390b3d99bf2,GCST90018827,0.28079105196981513,2021,525237
3dccd70acec8a036000344e6d8c4b14e,GCST90461957,0.041271585428407136,2025,709132
bc34c344f10d693592780f8637e58695,GCST90044360,0.16815019878837428,2021,455449
06a28fca02c80cb908fd7b5b743ff67e,GCST005194,0.05599317175045286,2017,296525
35af306196dedf51213df7cca8fe1ab9,GCST90013442,0.37665145320285826,2021,26742
f57fad90d72a408272e5c8fdfaec9f4b,GCST90018819,0.06892004317225986,2021,665111
131f81c9f17ad19f69bbbd57173732d2,GCST90475590,0.11153135745453784,2024,103424
afef7de8f27703169485b59d93aa2790,FINNGEN_R12_I9_VARICVE,0.04684711000262817,2024,470690
838fec552ec4cae41ccc09592d1e04e9,GCST90302886,0.7850129393985037,2023,339345
5ec7d35273cc7acb8c6d9a144257fde9,FINNGEN_R12_CD2_BENIGN_LIPOMATOUS,0.13231892742301765,2024,500348
ed54bcf1d75fcbe55b456bddf16ce230,GCST90480951,0.08067077532242502,2024,611438
d9553e5e0c7ecd0678b9f751ffa4e52b,GCST012089,0.07369326633054998,2021,77096
68bc67f126bb3116edc162f7b0f94366,GCST90480768,0.03142028018061707,2024,605400
bf2acfe44f191b6551f0ba284a4f4b2a,GCST90320057,0.058926943683071296,2024,769475
62de26b44d6a7a1a3ccfecf3ceecd5b6,FINNGEN_R12_PAIN,0.03164094781897244,2024,499362
3f483e01e8f5c2191247c17faa8a1039,GCST90480880,0.05419782352776052,2024,624584
b92dcea53975a8915d5c483c574050d9,GCST90479844,0.06513630491256998,2024,573494
7c10105894c04389842c286f0dd739b8,GCST90018877,0.06971484875197412,2021,623029
da6c3421038eebbd821b1ef108b6c996,GCST90476190,0.2287558747436155,2024,444887
2a43cab991704ddcf88798e6181dbc75,GCST90480544,0.05944866761910295,2024,570512
a3503a44b22aa3110608a2488d1ca2a2,GCST006803,0.06691795017759396,2018,105318
8450fd83bd741f42f35ccfad63b5f06d,GCST90428600,0.2793784171375311,2024,642075
6250af3abc3db2cbd87dec5f16971fef,FINNGEN_R12_I9_IHD,0.05576526882781104,2024,500348
3ee75adabc0c2663680eec4f89fadbbe,GCST90428467,0.6770184591189455,2023,2731
a21f506bdd219a36c41bec79f5325045,GCST009716,0.05532626122866066,2019,346545
ab99fe35ae4b16a2c4994e15623acab1,FINNGEN_R12_ASTHMA_CHILD_EXMORE,0.15063646480431214,2024,268241
65b179837a4ef518a9a0d3a755c503f8,GCST002544,0.09868427803675776,2014,108990
251e673b99b3494fca69eec31b18444b,GCST010555,0.02788217367141084,2020,1114458
de2d32da6d31978cb91ce3e3b4fc8361,GCST90129442,0.07963239948567272,2023,207322
72bdd77c8bb02f1a886a5c33f578b8db,GCST90559230,0.0279987573390976,2025,1650345
21065ace02d966cf9f5d0470beb29a76,GCST90480951,0.24161090205495842,2024,611438
f38bda4bccef83152e1fb237ea46150a,GCST90432061,0.03298271148629041,2024,1663113
181fb7373a7b64c0d92f4930c90de450,GCST001712,0.9680618693792837,2012,1251
9d3096b85fedc6ff2249bd09a9030837,FINNGEN_R12_ASTHMA_ALLERG,0.48058807318363767,2024,274317
da0451e0fa83b485d5a976ec3e8676a9,GCST90041906,0.41597252096870035,2021,208768
a3b6bff0e692c060896e79866d1e7f00,GCST009722,0.10038084582260161,2020,351696
f3993b9eb97515ec9d82642b22bda420,GCST90566795,0.01941846411109892,2025,1962069
23e1b61cecb1462cdc1644b54bf86db1,GCST90479840,0.10245565169115246,2024,618295
9f04e8f80a343127932e803715423ed7,GCST90328131,0.02749946523355061,2024,1820689
7be2d53a11cdf1266ce73508e41c8e70,GCST90479924,0.08064320505714646,2024,592786
d3ac505490996c8f3dc6457a39a3db58,FINNGEN_R12_I9_CABG,0.06486314696221407,2024,429852
1566f89d4e4f5e99b714d310774b2c54,GCST90018573,0.11984299196520869,2021,159165
30f452591ac567b6234294e64843a964,FINNGEN_R12_I9_IHD,0.07542532051331705,2024,500348
05f9c7090548d75e2935f4e28e006c8b,FINNGEN_R12_H8_NONSUPPNAS,0.09356904898602088,2024,477297
a938e135be13e9d5eb9fa728c56a0207,GCST90479809,0.1091273982993241,2024,629871
531a55b70c16bfd02fba80f6b36e27b4,GCST90479810,0.10420159049890818,2024,628890
7970359d40715d8c5312d179fb57e647,FINNGEN_R12_E4_ENDOMETPOSTOP,0.2265553935906189,2024,425082
f59d4fc9ce98f6b1cf2d3a0e3453f315,GCST001662,0.35597018433444555,2012,3988
573df42d43bcb98b793ede15f40ee039,GCST90320054,0.09286232783854251,2024,864690
6287613d172bff6301a23c74ef88f41b,FINNGEN_R12_J10_UPPERDIS,0.026865585595616425,2024,500348
b3644f07a94adb4a2ceca03c907c4a73,GCST011365,0.04535400671656982,2021,639221
af00d5ce5a3b757d15630b441f35fec2,GCST004713,0.22470734508380125,2017,17528
fa1e475e7bf1812ce71f8c1a07ccd498,GCST006803,0.061358791715605196,2018,105318
4dc1cfc263c4a3d5be2b1f01a814833d,GCST90043957,0.08477184263448129,2021,456348
22bf6f936c3c3f152ebe766ef8f557f7,GCST009716,0.045751726184702295,2019,346545
31702ec5568562c9debfcf78f0f821dc,GCST90475643,0.16594324690202664,2024,446946
ed43033dc74f730021ab80426fea2a90,GCST90480220,0.8695431972333352,2024,623167
ac95404ccc5b8a507057e69072938486,GCST90011768,0.10830728948799506,2021,46523
7adf62ab55ade548f1bc7330f329262c,GCST90492734,0.05976767842749122,2024,2535601
78947f8721f6a9f78e4b98e186d84576,GCST006065,0.060932245040096415,2018,240302
49c0942694eef76008251300f86a3018,GCST90018853,0.17417960975333877,2021,633436
2569db45183492bfc7dbcc1e6cea440f,GCST90475944,0.1357058790998723,2024,447635
4e3131d3418bec8d0f4f85bc9d7de83a,FINNGEN_R12_H7_GLAUCOMA_POAG,0.0961643907161407,2024,484589
d917587969a83f502fbdcf26a1d20914,GCST90018706,0.049721072823072705,2021,177415
9acf175ef81d562a31c25e3e98c4fb55,GCST90104540,0.05945511305704633,2022,1296908
f166a39405bf665ebef1dcdddfb266a0,GCST009379,0.16478687529531585,2018,898130
ed9aa1d9f9f6f522c301aa4633059043,GCST90131437,0.06420647598232175,2022,1026690
66a7cbd835a927f7860877bbf0047d65,GCST90480689,0.12457430898179644,2024,404034
abf541a87e9e051882430fd5f2d1b78e,GCST90104006,0.10752937444360075,2021,349222
da082e03826897d5e8d171438f3b1b21,GCST90137437,0.1443732308695659,2021,49802
1d88cf4bb803a6f23c29f4cfdf8efea0,GCST90480398,0.05748857854897577,2024,616206
a966b529584c1eff6de47d2ef000d3f3,GCST90428600,0.10343183530599391,2024,642075
da11f30419ae1791c149267b27cd3c9d,GCST010778,0.21139505710366016,2020,115775
5a5ce9ddba696aded4604c79fca2dfe1,GCST90461957,0.08392254469340055,2025,709132
3e7b58f4772cb4a217fa985bae8ac639,FINNGEN_R12_J10_CHRONTONSADEN,0.08843509492714685,2024,431220
1474a3df41a0ed06f845d6ba98189bb7,GCST90244787,0.33952558854652387,2023,864982
1cca2854f8ceff5c2be1c84002dda46d,GCST90104006,0.057802910091612106,2021,349222
a3656e88dbe5a66615429d42b970ba3e,FINNGEN_R12_O15_ICP_EXMORE,1.56185498962889,2024,180142
483e883ed9c01db24de1fcaab8d4df7a,GCST002318,0.07473043502468955,2013,79799
07ba0ebddad3bfd31fb19aae2924c7e2,GCST001725,0.8715264547000057,2012,34366
59bb65e571489f0439de4fac1455357f,GCST90308722,0.10108830393773868,2023,38897
bad698306744fc08509e8ea37dd35a37,GCST90132223,0.11954620577520526,2022,97173
0ee4ae26d1be1dace69938b3dde54941,FINNGEN_R12_E4_GOITREMULTINOD,0.16322741035416555,2024,432545
b1b4481b2e2862d1916262a255ed1ff4,GCST000489,0.2307302363726568,2009,37350
b0e2dca80cc42dde7bdac1ec22e203d3,FINNGEN_R12_I9_AF,0.047910225718296555,2024,316342
3e7c3f178a3b3e143c94aa19a32aee46,GCST90131901,0.018338251240386298,2022,2365010
6b5c3b77c9cc72938ad4c5f4cd501836,GCST008370,0.19459524809299478,2018,408458
379c357552dc29950faf086a6379b0df,GCST011496,0.10927977529955382,2020,179814
79937463709152e51ae2315db74a4826,GCST010997,0.6330577599187589,2020,2308
9e3f2d075ad0e10096722350f62f3be7,FINNGEN_R12_I9_HYPTENSESS,0.03466963878920789,2024,478149
2421130a6dd88741be21f598c3231ebc,FINNGEN_R12_K11_DIVERTIC,0.04311190780540087,2024,437863
144013b9105dbb2a964e3344f293fb9d,GCST007118,0.22581404303384112,2018,36649
556ff909555080878a68b31ef01d6189,GCST90018875,0.13834719118466446,2021,671529
031c82a3a446548f6ff907b4986919fb,GCST004297,0.07472042460133031,2017,118755
c69bebc88e02953cc570b80ca7703b54,GCST90134283,0.024427302573073864,2022,1285436
6daa4867fb2bef4cb28044abafce69a3,GCST90044351,0.05580860947275433,2021,455303
2a36e37dba45c729c1e0601767ddf3c0,GCST90479795,0.20189068191437756,2024,495049
1ffa9d976ab1358e9a7b9703fef4b69b,GCST90479830,0.22297050936738505,2024,572823
2e88852b214c61dab46aa55bae1161d4,GCST90432140,0.05440905175557611,2023,329707
4e4aec69d8d280760c502fb582bce633,GCST90479960,0.040914502524004887,2024,609332
2db36e3b2cb8c5a5a250b2671fa554c4,GCST90479643,0.04493233652540631,2024,404034
234b24c7198a04571815ceb47045ec5c,GCST90042702,0.03782733588402081,2021,359363
d629f4611a40ea6219d76f2811407f6d,GCST90480681,0.14835275710872942,2024,404034
07f607bf50da72849abd6fb508f4ab80,GCST90246053,0.12684778468448774,2023,77178
29d6ea0ea2eb87d1b79c7dd7d305830e,GCST90044347,0.35628691860901723,2021,455303
9f04085d04678e1b2d1a03d9db07fb3e,GCST009845,0.11692600673406933,2019,450910
cb34e390a8cd0182f30ebeb6b63f462a,GCST90043954,0.3621118231515633,2021,456348
00538820e73f392d2128b015a3a46503,FINNGEN_R12_E4_OBESITY,0.048003998471847616,2024,500192
6a66ca632af3e4b49fdcff1c0b2ee593,GCST90018575,0.07209208989516717,2021,175948
e5df208ed6d6832cd3dc77924baddeaa,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.06275624533548985,2024,417391
04ca37dc2bca08ce1e93defc6e87e1d1,GCST002562,1.0454402419608364,2014,2783
1b87a3d044dd2903e71dfeb9015eed96,GCST010557,0.022391863556582195,2020,1407282
daa32d73b418ed4ae9db2fcee1ab4101,GCST000168,0.43594036680125814,2008,1983
52ef22e9262d8d4c72911e25b1132192,FINNGEN_R12_ABDOM_HERNIA_POSTOP,0.11987461487889124,2024,285265
cb85600ca8f6aa765c200a1fe38407fc,FINNGEN_R12_I9_CHD,0.22779754445346906,2024,500348
eeca071391ce140fe6ed9d2e808a5b1e,GCST90043894,0.1491023481324977,2021,208808
838f65b1664de16a6702310fd875317f,GCST90018564,0.14831171037952762,2021,168103
9895c135a110a9d74f2be2a269f59096,GCST012090,0.030349234505948258,2021,500199
b709578fde3748992a35f0e71dc8469e,FINNGEN_R12_N14_ENDOMETRIOSIS_OVARY,0.09386605017377538,2024,138038
b92f160ded957d21546fc0e46486fc1e,FINNGEN_R12_C3_BRAIN_EXALLC,0.6860389731840201,2024,380643
b545b2656858a99ce07d251215e035ea,FINNGEN_R12_M13_SPONDYLOPATHY,0.04243836592880459,2024,405689
f60a8ce96c0fc994969d25b5c46f9975,GCST90566419,0.08943712080084032,2025,79869
65141eb367306bbf54edf345286d65ad,GCST90483500,0.35748324728892766,2025,444734
7ed37d9deb2d212b0e52fc2a022e8a0d,GCST90479844,0.25246649784521563,2024,573494
a08cc46c3aa048e5260c5195d6a862b6,GCST004858,0.2489136913171724,2017,8557
219966b43fe0efcab5c897f7fe883f95,FINNGEN_R12_G6_NERPLEX,0.03482112963371249,2024,500348
e20dd7d80d3e732edc24080e7504a7c1,GCST004950,0.08972499364052908,2015,33832
