HGNC_ID	MGI_ID	IMPC_adult_viability	IMPC_embryo_viability	Avana_mean	Avana_mean_045	IMPC_Viability	adHOM_top_level_mp_name	adHEMI_top_level_mp_name	Viable_Phenotypes_updated	FUSIL_outliers	FUSIL
HGNC:349	MGI:107189	Viable	InsuffData/NoData	0.03519874	Non-essential	Viable	hearing/vestibular/ear phenotype|skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:3492	MGI:1350926	Viable	InsuffData/NoData	-0.15865527	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:3496	MGI:1289160	Viable	InsuffData/NoData	0.059549381	Non-essential	Viable	adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:3500	MGI:1890682	Viable	InsuffData/NoData	0.061285212	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|behavior/neurological phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:3501	MGI:104736	Viable	InsuffData/NoData	-0.119139712	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3508	MGI:99960	Lethal	InsuffData/NoData	-0.791651984	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:35121	MGI:1914680	Viable	InsuffData/NoData	0.023576677	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:35126	MGI:2444198	Viable	InsuffData/NoData	0.026924444	Non-essential	Viable	nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:3519	MGI:109344	Subviable	Viable_E18.5	0.145147039	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:352	MGI:1343098	Viable	InsuffData/NoData	-0.18159251	Non-essential	Viable	cardiovascular system phenotype|homeostasis/metabolism phenotype|vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:3522	MGI:1337104	Lethal	InsuffData/NoData	0.127514281	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3526	MGI:1097695	Viable	InsuffData/NoData	-0.1002754	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype|reproductive system phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:3528	MGI:103107	Lethal	InsuffData/NoData	0.157034519	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3531	MGI:1921395	Viable	InsuffData/NoData	0.107437063	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:3535	MGI:88380	Subviable	InsuffData/NoData	-0.152084614	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:3538	MGI:101910	Viable	InsuffData/NoData	0.028438788	Non-essential	Viable	behavior/neurological phenotype|homeostasis/metabolism phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:35409	MGI:3605641	Viable	InsuffData/NoData	-0.061806981	Non-essential	Viable	behavior/neurological phenotype|growth/size/body region phenotype|adipose tissue phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:35427	MGI:1930790	Viable	InsuffData/NoData	0.113638082	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3544	MGI:109325	Subviable	Viable_E18.5	-0.058758417	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:35454	MGI:1915795	Viable	InsuffData/NoData	-	-	Viable	reproductive system phenotype|renal/urinary system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	-	-
HGNC:3554	MGI:95911	Viable	InsuffData/NoData	0.067339719	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3555	MGI:95479	Viable	InsuffData/NoData	-0.027771588	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:356	MGI:109544	Lethal	Lethal_E12.5	0.114934747	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3571	MGI:1354713	Subviable	InsuffData/NoData	-	-	Subviable	hearing/vestibular/ear phenotype|mortality/aging	skeleton phenotype|growth/size/body region phenotype	-	-	-
HGNC:3573	MGI:109324	Lethal	InsuffData/NoData	-0.20737692	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3574	MGI:1923517	Viable	InsuffData/NoData	-0.034878379	Non-essential	Viable	reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3576	MGI:1928740	Viable	InsuffData/NoData	-0.094065036	Non-essential	Viable	hearing/vestibular/ear phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3591	MGI:2446173	Viable	InsuffData/NoData	0.079979712	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:3592	MGI:1913840	Lethal	InsuffData/NoData	-0.703797508	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:36	MGI:1923434	Viable	InsuffData/NoData	0.132952153	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:360	MGI:1338803	Viable	Lethal_E9.5	0.077926758	Non-essential	Viable	vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:3607	MGI:95491	Subviable	InsuffData/NoData	-0.083463784	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:3611	MGI:95496	Subviable	InsuffData/NoData	-0.021916358	Non-essential	Subviable	hematopoietic system phenotype|mortality/aging	-	-	SV	SV
HGNC:3616	MGI:95500	Viable	InsuffData/NoData	-0.036725217	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3629	MGI:102706	Lethal	InsuffData/NoData	-0.096836075	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3638	MGI:103224	Lethal	InsuffData/NoData	-0.363825337	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3656	MGI:1919192	Viable	InsuffData/NoData	0.089855109	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3657	MGI:95514	Viable	InsuffData/NoData	0.000497032	Non-essential	Viable	hematopoietic system phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:3662	MGI:99501	no_adult_VIA_data	InsuffData/NoData	0.121728325	-	Other	cardiovascular system phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype	-	-	-	-
HGNC:3663	MGI:104566	no_adult_VIA_data	InsuffData/NoData	-	-	Other	-	mortality/aging	-	-	-
HGNC:3666	MGI:1099809	Lethal	InsuffData/NoData	-0.030003163	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3668	MGI:109183	Viable	InsuffData/NoData	0.06241755	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3675	MGI:1096383	no_adult_VIA_data	InsuffData/NoData	0.025638229	-	Other	-	-	-	-	-
HGNC:3676	MGI:95516	Viable	InsuffData/NoData	0.07965406	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3679	MGI:1914362	Viable	InsuffData/NoData	0.023688852	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:368	MGI:1890218	Subviable	InsuffData/NoData	-0.058159932	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:3681	MGI:95517	Lethal	Viable_E18.5	0.0602179	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3685	MGI:95521	Viable	InsuffData/NoData	0.095300587	Non-essential	Viable	vision/eye phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3686	MGI:99604	Lethal	InsuffData/NoData	0.03524103	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3687	MGI:104723	Lethal	Viable_E18.5	0.033572178	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3688	MGI:95522	Lethal	Lethal_E12.5	-0.087804091	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:369	MGI:2684060	Viable	InsuffData/NoData	0.04037926	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:3691	MGI:95525	Viable	InsuffData/NoData	-0.011102985	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:37	MGI:1351646	Viable	InsuffData/NoData	0.049760324	Non-essential	Viable	cardiovascular system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:3706	MGI:1859665	Viable	InsuffData/NoData	0.094377639	Non-essential	Viable	hearing/vestibular/ear phenotype	-	Viable_phenotype	VP	VP
HGNC:3712	MGI:1336205	Viable	InsuffData/NoData	0.108318189	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3719	MGI:1353460	Viable	InsuffData/NoData	-0.003528393	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:37207	MGI:3583946	Viable	InsuffData/NoData	0.110384492	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:3721	MGI:104670	Subviable	InsuffData/NoData	0.059973552	Non-essential	Subviable	mortality/aging|vision/eye phenotype	-	-	SV	SV
HGNC:37213	MGI:1916742	Viable	InsuffData/NoData	-0.140732853	Non-essential	Viable	reproductive system phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:3722	MGI:2137612	Viable	InsuffData/NoData	-0.117895165	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:3723	MGI:1336879	Viable	InsuffData/NoData	0.026337607	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:37236	MGI:1922247	Viable	InsuffData/NoData	-0.069010578	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:37237	MGI:2685954	Viable	InsuffData/NoData	0.126831422	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:37241	MGI:1922687	Viable	InsuffData/NoData	-0.2477683	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:37243	MGI:1913505	Viable	InsuffData/NoData	0.107732018	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:37247	MGI:1919618	no_adult_VIA_data	InsuffData/NoData	-0.291713078	-	Other	-	-	-	-	-
HGNC:37253	MGI:3588206	Viable	InsuffData/NoData	0.017743145	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:37273	MGI:3053099	Viable	InsuffData/NoData	0.099684521	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:37286	MGI:3588225	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_nophenotype	-	-
HGNC:3750	MGI:1342286	Lethal	Lethal_E12.5	-0.391411599	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3755	MGI:2446089	Lethal	InsuffData/NoData	-0.091738274	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:377	MGI:1859150	Viable	InsuffData/NoData	-0.109921148	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:3782	MGI:104683	Lethal	Lethal_E9.5	-0.539493059	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:3785	MGI:1861305	Lethal	InsuffData/NoData	-0.904106781	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:3788	MGI:1858193	Viable	InsuffData/NoData	-0.135638768	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:379	MGI:2178217	Subviable	InsuffData/NoData	0.007501668	Non-essential	Subviable	mortality/aging|growth/size/body region phenotype	-	-	SV	SV
HGNC:3791	MGI:95568	Lethal	Lethal_E12.5	0.132643925	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3797	MGI:95575	Viable	InsuffData/NoData	-0.192958497	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:38	MGI:1351668	Viable	InsuffData/NoData	-0.021970795	Non-essential	Viable	vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:3819	MGI:1890077	Lethal	InsuffData/NoData	-0.143748515	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:382	MGI:107673	Viable	InsuffData/NoData	0.026680744	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3821	MGI:1890081	Viable	InsuffData/NoData	-0.058811585	Non-essential	Viable	vision/eye phenotype|hearing/vestibular/ear phenotype|skeleton phenotype|behavior/neurological phenotype|nervous system phenotype|hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:3823	MGI:1914004	Lethal	Viable_E18.5	-0.096477576	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3826	MGI:107443	Viable	InsuffData/NoData	0.061786016	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:388	MGI:2384785	Viable	InsuffData/NoData	-0.014639291	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:389	MGI:107796	Subviable	InsuffData/NoData	-0.04976498	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:39	MGI:2386796	Viable	InsuffData/NoData	0.127648513	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3942	MGI:1928394	Lethal	InsuffData/NoData	-1.035336542	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:39433	MGI:1916703	Viable	InsuffData/NoData	-	-	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	-	-
HGNC:395	MGI:96853	Lethal	InsuffData/NoData	-0.094460052	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3951	MGI:1096879	Lethal	Lethal_E9.5	-0.605968204	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:3953	MGI:109166	Subviable	InsuffData/NoData	-0.019771959	Non-essential	Subviable	mortality/aging|vision/eye phenotype	-	-	SV	SV
HGNC:3969	MGI:95583	Viable	InsuffData/NoData	0.143848745	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype|skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:3972	MGI:102793	Viable	InsuffData/NoData	0.046597154	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:3973	MGI:1890391	Viable	InsuffData/NoData	0.076675657	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|liver/biliary system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:3976	MGI:95588	Lethal	Lethal_E9.5	-0.280069165	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:3978	MGI:1340024	Viable	InsuffData/NoData	-0.09319329	Non-essential	Viable	hearing/vestibular/ear phenotype|homeostasis/metabolism phenotype|skeleton phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:3999	MGI:95589	Viable	InsuffData/NoData	0.107950857	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype|craniofacial phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:40032	MGI:1915778	Viable	InsuffData/NoData	0.064972439	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:40041	MGI:1916599	Viable	InsuffData/NoData	-0.036418686	Non-essential	Viable	integument phenotype	-	Viable_phenotype	VP	VP
HGNC:40049	MGI:2685452	Viable	InsuffData/NoData	0.007620022	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:40050	MGI:3648807	Viable	InsuffData/NoData	-0.083937514	Non-essential	Viable	hearing/vestibular/ear phenotype|growth/size/body region phenotype|behavior/neurological phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4006	MGI:95593	Viable	InsuffData/NoData	-0.09546512	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:4010	MGI:1353633	Lethal	InsuffData/NoData	-0.091409957	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4012	MGI:109375	Viable	InsuffData/NoData	-0.098486855	Non-essential	Viable	reproductive system phenotype|digestive/alimentary phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:4013	MGI:109374	Viable	InsuffData/NoData	-0.232197879	Non-essential	Viable	mortality/aging|immune system phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:4024	MGI:1346074	Subviable	Viable_E18.5	0.018799691	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4027	MGI:107497	Viable	InsuffData/NoData	-0.002761666	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4036	MGI:1346327	Viable	InsuffData/NoData	0.119084776	Non-essential	Viable	hearing/vestibular/ear phenotype|homeostasis/metabolism phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:4037	MGI:95602	Lethal	InsuffData/NoData	0.045230163	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:404	MGI:99600	Viable	InsuffData/NoData	-0.052619056	Non-essential	Viable	integument phenotype|skeleton phenotype|behavior/neurological phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4040	MGI:1888513	no_adult_VIA_data	Lethal_E9.5	-0.120680648	Non-essential	Lethal	-	-	-	DL	DL
HGNC:4041	MGI:108476	Subviable	InsuffData/NoData	-0.019079781	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4042	MGI:108520	no_adult_VIA_data	InsuffData/NoData	0.078933858	-	Other	-	-	-	-	-
HGNC:4043	MGI:108571	Lethal	InsuffData/NoData	-0.115200487	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4044	MGI:108474	Viable	InsuffData/NoData	0.077873761	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4046	MGI:108460	Viable	InsuffData/NoData	0.007175459	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:405	MGI:1353451	Viable	InsuffData/NoData	-0.104837204	Non-essential	Viable	hematopoietic system phenotype|growth/size/body region phenotype|immune system phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:4068	MGI:1914980	Viable	InsuffData/NoData	-0.007822486	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:407	MGI:1919785	Viable	InsuffData/NoData	-0.071466908	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4071	MGI:95610	Lethal	InsuffData/NoData	-0.43125531	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4081	MGI:95619	Viable	InsuffData/NoData	0.105068169	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4088	MGI:95624	Viable	InsuffData/NoData	0.109257611	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:409	MGI:1861722	Lethal	InsuffData/NoData	0.130816053	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4091	MGI:95626	Viable	InsuffData/NoData	-0.106642929	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4093	MGI:95634	Viable	InsuffData/NoData	0.167448243	Non-essential	Viable	behavior/neurological phenotype|homeostasis/metabolism phenotype|vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:410	MGI:1914939	Subviable	InsuffData/NoData	-	-	Subviable	mortality/aging|skeleton phenotype	-	-	-	-
HGNC:4114	MGI:95637	Viable	InsuffData/NoData	-0.182582238	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:4115	MGI:95636	Viable	InsuffData/NoData	-0.15207964	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4119	MGI:1917226	Viable	InsuffData/NoData	-0.090016172	Non-essential	Viable	renal/urinary system phenotype|limbs/digits/tail phenotype|vision/eye phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:412	MGI:1861622	Viable	InsuffData/NoData	0.155806979	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:414	MGI:87994	Lethal	InsuffData/NoData	-1.094376868	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4140	MGI:95639	Lethal	InsuffData/NoData	0.228877045	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4162	MGI:2449057	Lethal	InsuffData/NoData	-0.886553914	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4163	MGI:95654	Lethal	Lethal_E9.5	-0.23340517	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4169	MGI:1202388	Viable	InsuffData/NoData	-0.06717698	Non-essential	Viable	growth/size/body region phenotype|adipose tissue phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:417	MGI:87995	Subviable	InsuffData/NoData	-0.028470371	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4171	MGI:95662	Lethal	Lethal_E12.5	0.134531351	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4175	MGI:1914342	Viable	InsuffData/NoData	-0.018915999	Non-essential	Viable	behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4179	MGI:1278343	Viable	InsuffData/NoData	0.138367565	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:418	MGI:101863	Viable	InsuffData/NoData	-0.174974867	Non-essential	Viable	hearing/vestibular/ear phenotype|renal/urinary system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4180	MGI:1921435	Lethal	InsuffData/NoData	-0.037544743	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4181	MGI:1861607	Lethal	InsuffData/NoData	-0.763362739	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4183	MGI:102772	Viable	InsuffData/NoData	-0.050220613	Non-essential	Viable	vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:4185	MGI:95667	Viable	InsuffData/NoData	0.06582424	Non-essential	Viable	renal/urinary system phenotype|limbs/digits/tail phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:4187	MGI:95669	Viable	InsuffData/NoData	0.018817596	Non-essential	Viable	cardiovascular system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4189	MGI:104541	Viable	InsuffData/NoData	0.071957918	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4195	MGI:1270854	Subviable	Viable_E18.5	0.066561338	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:42	MGI:1351619	Subviable	InsuffData/NoData	0.003021681	Non-essential	Subviable	mortality/aging|growth/size/body region phenotype|vision/eye phenotype	-	-	SV	SV
HGNC:4205	MGI:1919327	Viable	InsuffData/NoData	-0.084099223	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4208	MGI:1915383	Lethal	Lethal_E9.5	-0.307986111	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4212	MGI:95678	Viable	InsuffData/NoData	-0.008885082	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4215	MGI:95684	Viable	InsuffData/NoData	0.00710076	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4216	MGI:1338027	Lethal	Viable_E18.5	-0.197190587	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4217	MGI:1321394	Viable	InsuffData/NoData	-0.047012418	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4227	MGI:99845	Lethal	InsuffData/NoData	-0.185989824	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4238	MGI:1276578	Lethal	InsuffData/NoData	-0.089860053	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4241	MGI:95698	Lethal	Lethal_E12.5	-0.338382776	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4242	MGI:1338883	Viable	InsuffData/NoData	-0.120468503	Non-essential	Viable	adipose tissue phenotype|vision/eye phenotype|skeleton phenotype|growth/size/body region phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:4249	MGI:1341724	Lethal	InsuffData/NoData	-1.025143909	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4263	MGI:95708	Viable	InsuffData/NoData	0.166281447	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4265	MGI:95709	Viable	InsuffData/NoData	0.095093209	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4266	MGI:95710	Viable	InsuffData/NoData	0.000369175	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4267	MGI:2441906	Viable	InsuffData/NoData	0.027696125	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4268	MGI:1202394	Viable	InsuffData/NoData	-0.026155333	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:428	MGI:1934606	Viable	InsuffData/NoData	0.003217743	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4280	MGI:95718	Lethal	Lethal_E12.5	-0.121217642	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4281	MGI:99953	Viable	InsuffData/NoData	0.010231491	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:4285	MGI:95721	Lethal	InsuffData/NoData	-0.08714335	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4286	MGI:95722	Viable	InsuffData/NoData	-0.11024451	Non-essential	Viable	cardiovascular system phenotype|liver/biliary system phenotype|behavior/neurological phenotype|reproductive system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:43	MGI:98483	Viable	InsuffData/NoData	-0.141724369	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4311	MGI:104990	Viable	InsuffData/NoData	-0.004553069	Non-essential	Viable	growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4313	MGI:1341155	Lethal	InsuffData/NoData	0.081114044	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4315	MGI:1921662	Lethal	InsuffData/NoData	-0.608308095	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4316	MGI:104967	Subviable	InsuffData/NoData	-0.092006426	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4323	MGI:95742	Viable	InsuffData/NoData	-0.021292994	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
